market open at 0 and close at 23,announcement,largest difference 1 hour before,largest difference 1 hour after,ratio
2018-12-20 17:00:00,USD U. of Mich. Expectations (DEC F),425,324,0.762352941
2018-12-20 17:00:00,USD U. of Mich. 1 Yr Inflation (DEC F),425,324,0.762352941
2018-12-20 17:00:00,USD U. of Mich. 5-10 Yr Inflation (DEC F),425,324,0.762352941
2018-10-31 16:30:00,USD EIA Working Natural Gas Implied Flow (OCT 26),307,234,0.762214984
2018-10-31 16:30:00,USD EIA Natural Gas Storage Change (OCT 26),307,234,0.762214984
2019-03-10 11:00:00,CHF Total Sight Deposits CHF (MAR 08),63,48,0.761904762
2019-03-10 11:00:00,CHF Domestic Sight Deposits CHF (MAR 08),63,48,0.761904762
2018-04-05 09:30:00,EUR Markit Germany Construction PMI (MAR),84,64,0.761904762
2018-09-26 17:00:00,USD Kansas City Fed Manf. Activity (SEP),109,83,0.76146789
2018-08-02 19:00:00,USD Baker Hughes U.S. Rig Count (3 AUG),88,67,0.761363636
2018-04-17 16:30:00,USD DOE U.S. Crude Oil Inventories (APR 13),180,137,0.761111111
2018-04-17 16:30:00,USD DOE Cushing OK Crude Inventory (APR 13),180,137,0.761111111
2018-04-17 16:30:00,USD DOE U.S. Gasoline Inventories (APR 13),180,137,0.761111111
2018-04-17 16:30:00,USD DOE U.S. Distillate Inventory (APR 13),180,137,0.761111111
2018-07-19 09:00:00,JPY Convenience Store Sales (YoY) (JUN),46,35,0.760869565
2018-04-25 12:00:00,GBP CBI Reported Sales (APR),92,70,0.760869565
2018-04-25 12:00:00,GBP CBI Total Dist. Reported Sales (APR),92,70,0.760869565
2018-10-30 16:30:00,USD DOE U.S. Crude Oil Inventories (OCT 26),376,286,0.760638298
2018-10-30 16:30:00,USD DOE Cushing OK Crude Inventory (OCT 26),376,286,0.760638298
2018-10-30 16:30:00,USD DOE U.S. Gasoline Inventories (OCT 26),376,286,0.760638298
2018-10-30 16:30:00,USD DOE U.S. Distillate Inventory (OCT 26),376,286,0.760638298
2018-11-07 00:45:00,NZD RBNZ's Orr at Parliament Select Committee on Banking,50,38,0.76
2018-10-23 09:15:00,EUR Markit France Manufacturing PMI (OCT P),175,133,0.76
2018-10-23 09:15:00,EUR Markit France Services PMI (OCT P),175,133,0.76
2018-10-23 09:15:00,EUR Markit France Composite PMI (OCT P),175,133,0.76
2018-07-17 10:30:00,GBP CPIH (YoY) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Consumer Price Index (MoM) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Consumer Price Index (YoY) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Core Consumer Price Index (YoY) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Retail Price Index (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Retail Price Index (MoM) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Retail Price Index (YoY) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Retail Price Index Ex Mort Int.Payments (YoY) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Producer Price Index Input n.s.a. (MoM) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Producer Price Index Input n.s.a. (YoY) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Producer Price Index Output n.s.a. (MoM) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Producer Price Index Output n.s.a. (YoY) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Producer Price Index Output Core n.s.a. (MoM) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP Producer Price Index Output Core n.s.a. (YoY) (JUN),50,38,0.76
2018-07-17 10:30:00,GBP House Price Index (YoY) (MAY),50,38,0.76
2018-03-19 07:00:00,JPY Leading Index CI (JAN F),75,57,0.76
2018-03-19 07:00:00,JPY Coincident Index (JAN F),75,57,0.76
2018-01-30 02:30:00,AUD Consumer Prices Index (QoQ) (4Q),50,38,0.76
2018-01-30 02:30:00,AUD Consumer Prices Index (YoY) (4Q),50,38,0.76
2018-01-30 02:30:00,AUD Consumer Prices Index RBA Trimmed Mean (QoQ) (4Q),50,38,0.76
2018-01-30 02:30:00,AUD Consumer Prices Index RBA Trimmed Mean (YoY) (4Q),50,38,0.76
2018-01-30 02:30:00,AUD Consumer Prices Index RBA Weighted Median (QoQ) (4Q),50,38,0.76
2018-01-30 02:30:00,AUD Consumer Prices Index RBA Weighted Median (YoY) (4Q),50,38,0.76
2018-01-30 02:30:00,AUD Private Sector Credit (YoY) (DEC),50,38,0.76
2018-01-30 02:30:00,AUD Private Sector Credit (MoM) (DEC),50,38,0.76
2018-08-06 19:00:00,USD U.S. to Sell 3-Year Notes,79,60,0.759493671
2019-01-29 16:00:00,MXN Gross Domestic Product NSA (YoY) (4Q P),141,107,0.758865248
2019-01-29 16:00:00,MXN Gross Domestic Product SA (QoQ) (4Q P),141,107,0.758865248
2019-01-27 20:00:00,USD U.S. to Sell USD42 Bln 3-Month Bills,145,110,0.75862069
2019-01-27 20:00:00,USD U.S. to Sell USD41 Bln 5-Year Notes,145,110,0.75862069
2018-08-13 12:00:00,USD NFIB Small Business Optimism (JUL),58,44,0.75862069
2018-07-24 16:30:00,USD DOE U.S. Crude Oil Inventories (JUL 20),116,88,0.75862069
2018-07-24 16:30:00,USD DOE Cushing OK Crude Inventory (JUL 20),116,88,0.75862069
2018-07-24 16:30:00,USD DOE U.S. Gasoline Inventories (JUL 20),116,88,0.75862069
2018-07-24 16:30:00,USD DOE U.S. Distillate Inventory (JUL 20),116,88,0.75862069
2018-01-30 09:00:00,EUR German Retail Sales (MoM) (DEC),62,47,0.758064516
2018-01-30 09:00:00,EUR German Retail Sales (YoY) (DEC),62,47,0.758064516
2018-01-30 09:00:00,CHF UBS Consumption Indicator (DEC),62,47,0.758064516
2018-04-02 03:30:00,AUD ANZ Job Advertisements (MoM) (MAR),95,72,0.757894737
2018-12-19 09:00:00,CHF Exports (MoM) (NOV),128,97,0.7578125
2018-12-19 09:00:00,CHF Imports (MoM) (NOV),128,97,0.7578125
2018-12-19 09:00:00,JPY Convenience Store Sales (YoY) (NOV),128,97,0.7578125
2018-12-19 09:00:00,CHF Swiss Watch Exports (YoY) (NOV),128,97,0.7578125
2018-07-18 03:30:00,AUD NAB Business Confidence (2Q),33,25,0.757575758
2018-07-18 03:30:00,AUD Employment Change (JUN),33,25,0.757575758
2018-07-18 03:30:00,AUD Unemployment Rate (JUN),33,25,0.757575758
2018-07-18 03:30:00,AUD Full Time Employment Change (JUN),33,25,0.757575758
2018-07-18 03:30:00,AUD Part Time Employment Change (JUN),33,25,0.757575758
2018-07-18 03:30:00,AUD Participation Rate (JUN),33,25,0.757575758
2018-07-18 03:30:00,AUD RBA Foreign Exchange Transaction (Australian dollar) (JUN),33,25,0.757575758
2018-07-18 03:30:00,AUD RBA FX Transactions Government (JUN),33,25,0.757575758
2018-07-18 03:30:00,AUD RBA FX Transactions Other (JUN),33,25,0.757575758
2018-11-29 16:45:00,USD Chicago Purchasing Manager (NOV),202,153,0.757425743
2019-02-13 15:30:00,CAD Manufacturing Sales (MoM) (DEC),276,209,0.757246377
2019-02-13 15:30:00,CAD New Housing Price Index (MoM) (DEC),276,209,0.757246377
2019-02-13 15:30:00,CAD New Housing Price Index (YoY) (DEC),276,209,0.757246377
2019-02-13 15:30:00,USD Producer Price Index Final Demand (MoM) (JAN),276,209,0.757246377
2019-02-13 15:30:00,USD Producer Price Index Ex Food and Energy (MoM) (JAN),276,209,0.757246377
2019-02-13 15:30:00,"USD PPI Ex Food, Energy, Trade (MoM) (JAN)",276,209,0.757246377
2019-02-13 15:30:00,USD PPI Final Demand (YoY) (JAN),276,209,0.757246377
2019-02-13 15:30:00,USD Producer Price Index Ex Food and Energy (YoY) (JAN),276,209,0.757246377
2019-02-13 15:30:00,"USD PPI Ex Food, Energy, Trade (YoY) (JAN)",276,209,0.757246377
2019-02-13 15:30:00,USD Initial Jobless Claims (FEB 09),276,209,0.757246377
2019-02-13 15:30:00,USD Continuing Claims (FEB 02),276,209,0.757246377
2019-02-13 15:30:00,USD Retail Sales Advance (MoM) (DEC),276,209,0.757246377
2019-02-13 15:30:00,USD Retail Sales Ex Auto (MoM) (DEC),276,209,0.757246377
2019-02-13 15:30:00,USD Retail Sales Ex Auto and Gas (DEC),276,209,0.757246377
2019-02-13 15:30:00,USD Retail Sales Control Group (DEC),276,209,0.757246377
2018-09-23 16:30:00,USD Dallas Fed Manufacturing Activity (SEP),267,202,0.756554307
2019-01-01 16:45:00,USD Markit US Manufacturing PMI (DEC F),316,239,0.756329114
2019-01-01 16:46:00,NZD Dairy Auction Avg. Winning Price MT (JAN 2),316,239,0.756329114
2019-01-01 16:46:00,NZD Dairy Auction Whole Milk Powder MT (JAN 2),316,239,0.756329114
2018-11-05 05:30:00,AUD RBA Cash Rate Target (NOV 6),41,31,0.756097561
2018-04-23 08:00:00,CHF Exports (MoM) (MAR),41,31,0.756097561
2018-04-23 08:00:00,CHF Imports (MoM) (MAR),41,31,0.756097561
2018-04-23 08:00:00,CHF Swiss Watch Exports (YoY) (MAR),41,31,0.756097561
2018-04-23 08:00:00,JPY Machine Tool Orders (YoY) (MAR F),41,31,0.756097561
2018-05-07 08:00:00,CHF UBS Real Estate Bubble Index (1Q),41,31,0.756097561
2018-05-07 08:00:00,EUR German Trade Balance (MAR),41,31,0.756097561
2018-05-07 08:00:00,EUR German Current Account (euros) (MAR),41,31,0.756097561
2018-05-07 08:00:00,EUR German Exports s.a. (MoM) (MAR),41,31,0.756097561
2018-05-07 08:00:00,EUR German Imports s.a. (MoM) (MAR),41,31,0.756097561
2018-05-07 08:00:00,EUR German Industrial Production s.a. (MoM) (MAR),41,31,0.756097561
2018-05-07 08:00:00,EUR German Industrial Production n.s.a. and w.d.a. (YoY) (MAR),41,31,0.756097561
2018-05-01 09:30:00,CHF PMI Manufacturing (APR),41,31,0.756097561
2018-08-20 05:00:00,NZD Credit Card Spending (MoM) (JUL),45,34,0.755555556
2018-08-20 05:00:00,NZD Credit Card Spending (YoY) (JUL),45,34,0.755555556
2018-04-02 09:15:00,CHF Retail Sales Real (YoY) (FEB),102,77,0.754901961
2018-11-29 12:00:00,EUR Euro-Zone Unemployment Rate (OCT),53,40,0.754716981
2018-11-29 12:00:00,EUR Euro-Zone Consumer Price Index Core (YoY) (NOV A),53,40,0.754716981
2018-11-29 12:00:00,EUR Euro-Zone Consumer Price Index Estimate (YoY) (NOV),53,40,0.754716981
2018-03-13 04:00:00,CNY Retail Sales YTD (YoY) (Feb),57,43,0.754385965
2018-03-13 04:00:00,CNY Industrial Production YTD (YoY) (Feb),57,43,0.754385965
2018-03-13 04:00:00,CNY Fixed Assets Ex Rural YTD (YoY) (Feb),57,43,0.754385965
2019-02-27 07:00:00,JPY Housing Starts (YoY) (JAN),65,49,0.753846154
2019-02-27 07:00:00,JPY Annualized Housing Starts (JAN),65,49,0.753846154
2019-02-27 07:00:00,JPY Construction Orders (YoY) (JAN),65,49,0.753846154
2019-02-13 17:00:00,USD Business Inventories (NOV),162,122,0.75308642
2018-01-16 21:00:00,USD U.S. Federal Reserve Releases Beige Book,89,67,0.752808989
2018-04-22 09:30:00,EUR Markit/BME Germany Manufacturing PMI (APR P),89,67,0.752808989
2018-04-22 09:30:00,EUR Markit Germany Services PMI (APR P),89,67,0.752808989
2018-04-22 09:30:00,EUR Markit/BME Germany Composite PMI (APR P),89,67,0.752808989
2018-12-19 18:30:00,USD U.S. to Sell 8-Week Bills,318,239,0.751572327
2018-12-19 18:30:00,USD U.S. to Sell 4-Week Bills,318,239,0.751572327
2019-01-08 21:00:00,USD FOMC Meeting Minutes (DEC 19),212,159,0.75
2019-01-16 12:00:00,EUR Euro-Zone Construction Output s.a. (MoM) (NOV),52,39,0.75
2019-01-16 12:00:00,EUR Euro-Zone Construction Output w.d.a. (YoY) (NOV),52,39,0.75
2019-01-16 12:00:00,EUR Euro-Zone Consumer Price Index Core (YoY) (DEC F),52,39,0.75
2019-01-16 12:00:00,EUR Euro-Zone Consumer Price Index (MoM) (DEC),52,39,0.75
2019-01-16 12:00:00,EUR Euro-Zone Consumer Price Index (YoY) (DEC F),52,39,0.75
2019-02-28 11:30:00,GBP Net Consumer Credit (JAN),32,24,0.75
2019-02-28 11:30:00,GBP Net Lending Sec. on Dwellings (JAN),32,24,0.75
2019-02-28 11:30:00,GBP Mortgage Approvals (JAN),32,24,0.75
2019-02-28 11:30:00,GBP Money Supply M4 (MoM) (JAN),32,24,0.75
2019-02-28 11:30:00,GBP M4 Money Supply (YoY) (JAN),32,24,0.75
2019-02-28 11:30:00,GBP M4 Ex IOFCs 3M Annualised (JAN),32,24,0.75
2019-02-28 11:30:00,GBP Markit UK PMI Manufacturing s.a. (FEB),32,24,0.75
2018-08-30 01:01:00,GBP GfK Consumer Confidence (AUG),40,30,0.75
2018-08-30 01:01:00,GBP Lloyds Business Barometer (AUG),40,30,0.75
2018-08-06 17:30:00,USD U.S. to Sell 4-Week Bills,140,105,0.75
2018-09-03 16:00:00,USD Construction Spending (MoM) (JUL),240,180,0.75
2018-09-03 16:00:00,USD ISM Manufacturing (AUG),240,180,0.75
2018-09-03 16:00:00,USD ISM Employment (AUG),240,180,0.75
2018-09-03 16:00:00,USD ISM Prices Paid (AUG),240,180,0.75
2018-09-03 16:00:00,USD ISM New Orders (AUG),240,180,0.75
2018-05-06 10:30:00,EUR Euro-Zone Sentix Investor Confidence (MAY),52,39,0.75
2018-05-13 17:30:00,USD U.S. to Sell USD48 Bln 3-Month Bills,80,60,0.75
2018-05-13 17:30:00,USD U.S. to Sell USD42 Bln 6-Month Bills,80,60,0.75
2018-05-15 10:10:00,GBP BOE's John Speaks on Benchmark Reform in Liverpool,64,48,0.75
2018-07-09 11:25:00,GBP BOE Fintech Hub Head Cordelia Kafetz Speaks in London,44,33,0.75
2018-06-19 12:00:00,GBP CBI Trends Total Orders (JUN),36,27,0.75
2018-06-19 12:00:00,GBP CBI Trends Selling Prices (JUN),36,27,0.75
2018-01-10 17:30:00,USD EIA Working Natural Gas Implied Flow (JAN 05),80,60,0.75
2018-01-10 17:30:00,USD EIA Natural Gas Storage Change (JAN 05),80,60,0.75
2018-02-19 02:30:00,AUD RBA February Meeting Minutes,108,81,0.75
2018-02-28 01:00:00,AUD CoreLogic House Px (MoM) (FEB),68,51,0.75
2018-03-22 16:00:00,USD New Home Sales (FEB),279,209,0.749103943
2018-03-22 16:00:00,USD New Home Sales (MoM) (FEB),279,209,0.749103943
2018-04-05 02:00:00,JPY Labor Cash Earnings (YoY) (FEB),183,137,0.74863388
2018-04-05 02:00:00,JPY Real Cash Earnings (YoY) (FEB),183,137,0.74863388
2018-02-14 09:00:00,EUR EU 25 New Car Registrations (JAN),95,71,0.747368421
2018-12-27 17:30:00,USD EIA Working Natural Gas Implied Flow (DEC 21),256,191,0.74609375
2018-12-27 17:30:00,USD EIA Natural Gas Storage Change (DEC 21),256,191,0.74609375
2019-03-07 15:30:00,CAD Net Change in Employment (FEB),189,141,0.746031746
2019-03-07 15:30:00,CAD Unemployment Rate (FEB),189,141,0.746031746
2019-03-07 15:30:00,CAD Hourly Wage Rate Permanent Employees (YoY) (FEB),189,141,0.746031746
2019-03-07 15:30:00,CAD Participation Rate (FEB),189,141,0.746031746
2019-03-07 15:30:00,CAD Full Time Employment Change (FEB),189,141,0.746031746
2019-03-07 15:30:00,CAD Part Time Employment Change (FEB),189,141,0.746031746
2019-03-07 15:30:00,CAD Capacity Utilization Rate (4Q),189,141,0.746031746
2019-03-07 15:30:00,USD Housing Starts (MoM) (JAN),189,141,0.746031746
2019-03-07 15:30:00,USD Building Permits (MoM) (JAN),189,141,0.746031746
2019-03-07 15:30:00,USD Building Permits (JAN),189,141,0.746031746
2019-03-07 15:30:00,USD Housing Starts (JAN),189,141,0.746031746
2019-03-07 15:30:00,USD Change in Non-farm Payrolls (FEB),189,141,0.746031746
2019-03-07 15:30:00,USD Two-Month Payroll Net Revision (FEB),189,141,0.746031746
2019-03-07 15:30:00,USD Change in Private Payrolls (FEB),189,141,0.746031746
2019-03-07 15:30:00,USD Change in Manufact. Payrolls (FEB),189,141,0.746031746
2019-03-07 15:30:00,USD Unemployment Rate (FEB),189,141,0.746031746
2019-03-07 15:30:00,USD Average Hourly Earnings (MoM) (FEB),189,141,0.746031746
2019-03-07 15:30:00,USD Average Hourly Earnings (YoY) (FEB),189,141,0.746031746
2019-03-07 15:30:00,USD Average Weekly Hours All Employees (FEB),189,141,0.746031746
2019-03-07 15:30:00,USD Labor Force Participation Rate (FEB),189,141,0.746031746
2019-03-07 15:30:00,USD Underemployment Rate (FEB),189,141,0.746031746
2019-01-31 08:45:00,CHF SECO Consumer Confidence (JAN),59,44,0.745762712
2018-11-18 11:00:00,EUR Euro-Zone Current Account s.a. (euros) (SEP),118,88,0.745762712
2018-11-18 11:00:00,CHF Total Sight Deposits CHF (NOV 16),118,88,0.745762712
2018-11-18 11:00:00,CHF Domestic Sight Deposits CHF (NOV 16),118,88,0.745762712
2018-09-04 11:00:00,EUR Euro-Zone Retail Sales (MoM) (JUL),55,41,0.745454545
2018-09-04 11:00:00,EUR Euro-Zone Retail Sales (YoY) (JUL),55,41,0.745454545
2018-05-08 19:00:00,USD U.S. to Sell USD25 Bln 10-Year Notes,157,117,0.74522293
2019-02-05 17:30:00,USD DOE U.S. Crude Oil Inventories (FEB 1),153,114,0.745098039
2019-02-05 17:30:00,USD DOE Cushing OK Crude Inventory (FEB 1),153,114,0.745098039
2019-02-05 17:30:00,USD DOE U.S. Gasoline Inventories (FEB 1),153,114,0.745098039
2019-02-05 17:30:00,USD DOE U.S. Distillate Inventory (FEB 1),153,114,0.745098039
2018-10-31 03:45:00,CNY Caixin China PMI Mfg (OCT),90,67,0.744444444
2018-10-31 09:00:00,GBP Nationwide House PX (MoM) (OCT),133,99,0.744360902
2018-10-31 09:00:00,GBP Nationwide House Px n.s.a. (YoY) (OCT),133,99,0.744360902
2018-12-09 08:45:00,CHF Unemployment Rate (NOV),133,99,0.744360902
2018-12-09 08:45:00,CHF Unemployment Rate s.a. (NOV),133,99,0.744360902
2018-04-22 17:30:00,USD U.S. to Sell USD48 Bln 3-Month Bills,215,160,0.744186047
2018-04-22 17:30:00,USD U.S. to Sell USD42 Bln 6-Month Bills,215,160,0.744186047
2019-01-30 01:50:00,JPY BOJ Summary of Opinions,78,58,0.743589744
2019-01-30 01:50:00,JPY Loans & Discounts Corp (YoY) (DEC),78,58,0.743589744
2019-01-30 01:50:00,JPY Industrial Production (MoM) (DEC P),78,58,0.743589744
2019-01-30 01:50:00,JPY Industrial Production (YoY) (DEC P),78,58,0.743589744
2019-01-30 01:50:00,JPY Japan Buying Foreign Bonds (Yen) (JAN 25),78,58,0.743589744
2019-01-30 01:50:00,JPY Japan Buying Foreign Stocks (Yen) (JAN 25),78,58,0.743589744
2019-01-30 01:50:00,JPY Foreign Buying Japan Bonds (JAN 25),78,58,0.743589744
2019-01-30 01:50:00,JPY Foreign Buying Japan Stocks (JAN 25),78,58,0.743589744
2018-11-11 21:30:00,USD Fed's Daly Speaks on the Economic Outlook,237,176,0.742616034
2018-07-29 11:00:00,EUR Euro-Zone Economic Confidence (JUL),66,49,0.742424242
2018-07-29 11:00:00,EUR Euro-Zone Business Climate Indicator (JUL),66,49,0.742424242
2018-07-29 11:00:00,EUR Euro-Zone Industrial Confidence (JUL),66,49,0.742424242
2018-07-29 11:00:00,EUR Euro-Zone Services Confidence (JUL),66,49,0.742424242
2018-07-29 11:00:00,EUR Euro-Zone Consumer Confidence (JUL F),66,49,0.742424242
2018-08-13 17:30:00,USD U.S. to Sell 52-Week Bills,128,95,0.7421875
2018-08-13 17:30:00,USD U.S. to Sell 4-Week Bills,128,95,0.7421875
2018-08-30 15:45:00,USD Chicago Purchasing Manager (AUG),128,95,0.7421875
2018-08-23 10:30:00,GBP BBA Loans for House Purchase (JUL),31,23,0.741935484
2018-05-14 06:30:00,JPY Tertiary Industry Index (MoM) (MAR),31,23,0.741935484
2018-06-10 19:00:00,USD U.S. to Sell USD 22Bln 10-Year Notes Reopening,62,46,0.741935484
2018-06-27 08:00:00,EUR German GfK Consumer Confidence (JUL),89,66,0.741573034
2018-03-01 20:00:00,USD Baker Hughes U.S. Rig Count (2 MAR),236,175,0.741525424
2018-12-27 17:00:00,USD Pending Home Sales (MoM) (NOV),367,272,0.741144414
2018-12-27 17:00:00,USD Pending Home Sales (YoY) (NOV),367,272,0.741144414
2019-01-15 17:00:00,USD NAHB Housing Market Index (JAN),212,157,0.740566038
2018-10-24 01:50:00,JPY Corporate Service Price (YoY) (SEP),231,171,0.74025974
2018-10-24 01:50:00,JPY Japan Buying Foreign Bonds (Yen) (OCT 19),231,171,0.74025974
2018-10-24 01:50:00,JPY Japan Buying Foreign Stocks (Yen) (OCT 19),231,171,0.74025974
2018-10-24 01:50:00,JPY Foreign Buying Japan Bonds (OCT 19),231,171,0.74025974
2018-10-24 01:50:00,JPY Foreign Buying Japan Stocks (OCT 19),231,171,0.74025974
2018-12-04 03:45:00,CNY Caixin China PMI Composite (NOV),50,37,0.74
2018-12-04 03:45:00,CNY Caixin China PMI Services (NOV),50,37,0.74
2018-02-20 11:00:00,EUR Markit Eurozone Manufacturing PMI (FEB P),73,54,0.739726027
2018-02-20 11:00:00,EUR Markit Eurozone Services PMI (FEB P),73,54,0.739726027
2018-02-20 11:00:00,EUR Markit Eurozone Composite PMI (FEB P),73,54,0.739726027
2018-01-14 02:28:00,AUD Melbourne Institute Inflation (MoM) (DEC),23,17,0.739130435
2018-01-14 02:28:00,AUD Melbourne Institute Inflation (YoY) (DEC),23,17,0.739130435
2018-03-22 03:10:00,JPY BOJ Outright Bond Purchase 3~5 Years,138,102,0.739130435
2018-03-22 03:10:00,JPY BOJ Outright Bond Purchase 1~3 Years,138,102,0.739130435
2018-04-24 16:30:00,USD DOE U.S. Crude Oil Inventories (APR 20),386,285,0.738341969
2018-04-24 16:30:00,USD DOE Cushing OK Crude Inventory (APR 20),386,285,0.738341969
2018-04-24 16:30:00,USD DOE U.S. Gasoline Inventories (APR 20),386,285,0.738341969
2018-04-24 16:30:00,USD DOE U.S. Distillate Inventory (APR 20),386,285,0.738341969
2018-09-19 18:00:00,USD Household Change in Net Worth (2Q),103,76,0.737864078
2018-07-23 19:00:00,USD U.S. to Sell USD35 Bln 2-Year Notes,164,121,0.737804878
2018-06-11 10:30:00,GBP Claimant Count Rate (MAY),61,45,0.737704918
2018-06-11 10:30:00,GBP Jobless Claims Change (MAY),61,45,0.737704918
2018-06-11 10:30:00,GBP Average Weekly Earnings (3M/YoY) (APR),61,45,0.737704918
2018-06-11 10:30:00,GBP Weekly Earnings ex Bonus (3M/YoY) (APR),61,45,0.737704918
2018-06-11 10:30:00,GBP ILO Unemployment Rate 3Mths (APR),61,45,0.737704918
2018-06-11 10:30:00,GBP Employment Change 3M/3M (APR),61,45,0.737704918
2018-11-28 12:00:00,EUR Euro-Zone Economic Confidence (NOV),80,59,0.7375
2018-11-28 12:00:00,EUR Euro-Zone Business Climate Indicator (NOV),80,59,0.7375
2018-11-28 12:00:00,EUR Euro-Zone Industrial Confidence (NOV),80,59,0.7375
2018-11-28 12:00:00,EUR Euro-Zone Services Confidence (NOV),80,59,0.7375
2018-11-28 12:00:00,EUR Euro-Zone Consumer Confidence (NOV F),80,59,0.7375
2018-11-05 10:50:00,EUR Markit France Services PMI (OCT F),118,87,0.737288136
2018-11-05 10:50:00,EUR Markit France Composite PMI (OCT F),118,87,0.737288136
2019-02-13 09:00:00,EUR German Wholesale Price Index (YoY) (JAN),76,56,0.736842105
2019-02-13 09:00:00,EUR German Wholesale Price Index (MoM) (JAN),76,56,0.736842105
2019-02-13 09:00:00,EUR German Gross Domestic Product s.a. (QoQ) (4Q P),76,56,0.736842105
2019-02-13 09:00:00,EUR German Gross Domestic Product n.s.a. (YoY) (4Q P),76,56,0.736842105
2019-02-13 09:00:00,EUR German Gross Domestic Product w.d.a. (YoY) (4Q P),76,56,0.736842105
2019-02-13 09:00:00,CNY Foreign Direct Investment (YoY) (JAN),76,56,0.736842105
2018-06-14 10:45:00,EUR ECB Executive Board Member Coeure Speaks in Paris,57,42,0.736842105
2018-07-24 10:30:00,GBP BBA Loans for House Purchase (JUN),38,28,0.736842105
2018-12-06 09:00:00,EUR German Industrial Production s.a. (MoM) (OCT),224,165,0.736607143
2018-12-06 09:00:00,EUR German Industrial Production n.s.a. and w.d.a. (YoY) (OCT),224,165,0.736607143
2018-12-06 09:00:00,EUR Labor Costs SA (QoQ) (3Q),224,165,0.736607143
2018-12-06 09:00:00,EUR Labor Costs WDA (YoY) (3Q),224,165,0.736607143
2018-05-24 16:00:00,USD Revisions: Wholesale Trade,129,95,0.736434109
2018-05-24 16:00:00,USD Revisions: Retail Sales,129,95,0.736434109
2018-05-24 16:00:00,USD U. of Mich. Sentiment (MAY F),129,95,0.736434109
2018-05-24 16:00:00,USD U. of Mich. Current Conditions (MAY F),129,95,0.736434109
2018-05-24 16:00:00,USD U. of Mich. Expectations (MAY F),129,95,0.736434109
2018-05-24 16:00:00,USD U. of Mich. 1 Yr Inflation (MAY F),129,95,0.736434109
2018-05-24 16:00:00,USD U. of Mich. 5-10 Yr Inflation (MAY F),129,95,0.736434109
2018-03-14 16:00:00,USD NAHB Housing Market Index (Mar),144,106,0.736111111
2018-03-28 01:01:00,GBP GfK Consumer Confidence (MAR),87,64,0.735632184
2018-03-28 01:01:00,GBP Lloyds Business Barometer (MAR),87,64,0.735632184
2018-01-17 18:00:00,USD DOE U.S. Gasoline Inventories (JAN 12),102,75,0.735294118
2018-01-17 18:00:00,USD DOE U.S. Crude Oil Inventories (JAN 12),102,75,0.735294118
2018-01-17 18:00:00,USD DOE Cushing OK Crude Inventory (JAN 12),102,75,0.735294118
2018-01-17 18:00:00,USD DOE U.S. Distillate Inventory (JAN 12),102,75,0.735294118
2018-07-18 03:10:00,JPY BOJ Outright Bond Purchase 25 Years~,34,25,0.735294118
2018-07-18 03:10:00,JPY BOJ Outright Bond Purchase 10~25 Years,34,25,0.735294118
2018-07-18 03:10:00,JPY BOJ Outright Bond Purchase 5~10 Years,34,25,0.735294118
2018-07-30 00:45:00,NZD Building Permits (MoM) (JUN),34,25,0.735294118
2018-02-28 16:30:00,CAD RBC Canadian Manufacturing PMI (FEB),370,272,0.735135135
2018-11-18 17:45:00,USD Fed's Williams Speaks in Moderated Q&A in the Bronx,279,205,0.734767025
2018-10-30 05:08:00,JPY BOJ Outlook Report,98,72,0.734693878
2018-10-30 05:08:00,JPY BOJ Rate Decision (OCT 31),98,72,0.734693878
2018-10-30 05:08:00,JPY BOJ 10-Yr Yield Target (OCT 31),98,72,0.734693878
2018-06-14 16:00:00,USD U. of Mich. Sentiment (JUN P),177,130,0.734463277
2018-06-14 16:00:00,USD U. of Mich. Current Conditions (JUN P),177,130,0.734463277
2018-06-14 16:00:00,USD U. of Mich. Expectations (JUN P),177,130,0.734463277
2018-06-14 16:00:00,USD U. of Mich. 1 Yr Inflation (JUN P),177,130,0.734463277
2018-06-14 16:00:00,USD U. of Mich. 5-10 Yr Inflation (JUN P),177,130,0.734463277
2019-02-06 09:00:00,EUR German Industrial Production s.a. (MoM) (DEC),64,47,0.734375
2019-02-06 09:00:00,EUR German Industrial Production n.s.a. and w.d.a. (YoY) (DEC),64,47,0.734375
2019-01-31 17:30:00,MXN Markit Mexico PMI Mfg (JAN),158,116,0.734177215
2018-05-14 16:19:00,NZD Dairy Auction Avg. Winning Price MT (MAY 15),229,168,0.733624454
2018-05-14 16:19:00,NZD Dairy Auction Whole Milk Powder MT (MAY 15),229,168,0.733624454
